# 词序重排明细（2026-09-15）：按 rime-essay 单字有效字频（繁取自身与简体之大者）重排重码行，排除一级简码 25 行与字根行 4 行；共改动 1307 行。格式: 编码<Tab>原序<Tab>新序
whto	倐 儵 焂 鯈	儵 倐 鯈 焂
wi	氽 尒 仦 㲻	尒 氽 仦 㲻
wl	佃 伵 俥	佃 俥 伵
wlge	儇 偎	偎 儇
wn	佀 㐶 亾 伈	亾 伈 佀 㐶
wo	伙 㶡 侎	伙 侎 㶡
wqy	㑾 仢	仢 㑾
wr	父 㒶 伯 伒 㐿 㐹	父 伯 伒 㒶 㐿 㐹
ws	休 価 仃 凩 朵 俌	休 朵 価 仃 俌 凩
wt	八 作	作 八
wta	㐼 仛	仛 㐼
wtc	仫 俬	俬 仫
wtdk	倁 僑	僑 倁
wtf	任 仵 仟 侏	任 仟 仵 侏
wtfm	儹 賃	賃 儹
wtg	件 佭 佚	件 佚 佭
wtgf	倂 偅	偅 倂
wtj	俐 風	風 俐
wtje	颩 颵 飂 䫽 䬀 䬅 䬑	颩 飂 颵 䫽 䬀 䬅 䬑
wtjg	颫 颹 䬄 䬎 䬖 䬛	颹 颫 䬄 䬎 䬖 䬛
wtjj	颲 颾 飍 䫻 䬆 䬓 䬔 䬕 䬟	颲 飍 颾 䫻 䬆 䬓 䬔 䬕 䬟
wtjk	颭 颱 䫿 䬏 䬘	颱 颭 䫿 䬏 䬘
wtjo	颷 飈 䬉 䬚	飈 颷 䬉 䬚
wtjt	颬 飋 䫾 䬋	飋 颬 䫾 䬋
wtl	侐 俻	俻 侐
wton	僁 僽	僽 僁
wu	位 們 佯 仒	們 位 佯 仒
wua	傞 併	併 傞
wv	分 㚢 仇 佷	分 仇 佷 㚢
wvde	餦 餬 䭉	餬 餦 䭉
wvf	坌 伜 飦	坌 飦 伜
wvj	蚠 蝕	蝕 蚠
wvk	佋 侞	侞 佋
wvm	㑎 岔 貧	貧 岔 㑎
wvtf	飪 飵 餠	飪 餠 飵
wvtk	侰 餉 餎	餉 餎 侰
wvty	飠 餓	餓 飠
wvuk	餢 饍	饍 餢
ww	从 仉 仌 仈	仌 仉 仈 从
wwc	癹 伀 伇	伀 癹 伇
wwcn	倊 傟	傟 倊
wwgw	倹 儉	儉 倹
wwwf	侳 傘	傘 侳
wwyn	仱 儁 㑫	儁 仱 㑫
wy	信 詧 隹 凡 仿 亽 伩	信 凡 仿 亽 隹 詧 伩
wyc	令 隻	隻 令
wywc	䨇 雙	雙 䨇
wywy	讐 雔 雥 雦	讐 雦 雥 雔
xahh	弫 弬 䋗	弬 弫 䋗
xan	弡 䋌 紲 䋐	紲 弡 䋌 䋐
xans	弽 緤	緤 弽
xb	弛 弭 㝀 䋙 鄳 毑 䊶 紴 㢰	弛 弭 毑 紴 鄳 㝀 䋙 䊶 㢰
xde	絠 張	張 絠
xe	幼 䋃 糼 絼 彖	幼 彖 糼 絼 䋃
xeb	孧 綒	綒 孧
xee	弸 綳 縚	弸 縚 綳
xeqo	鴢 鶨	鶨 鴢
xf	紺 㢨 紂	紺 紂 㢨
xfn	㢪 䊸 綕	綕 㢪 䊸
xg	㢧 弖 䊿	弖 㢧 䊿
xgf	弙 紆	紆 弙
xglg	彊 繮	繮 彊
xgva	弳 經	經 弳
xh	引 䊼 弔	引 弔 䊼
xie	弰 綃	綃 弰
xj	旨 㔬 弗	弗 旨 㔬
xke	弲 絹	絹 弲
xlge	彋 繯 䋿	繯 彋 䋿
xm	紬 㢫 貫	貫 紬 㢫
xn	䋚 幻 乣 糺 紀	紀 幻 乣 糺 䋚
xoaw	彍 纊	纊 彍
xp	綜 縮	縮 綜
xr	絈 紤	紤 絈
xsf	緸 㢾 縛	縛 緸 㢾
xsg	絊 綇	綇 絊
xtb	絁 㢮 綉	絁 綉 㢮
xtf	紝 䊹 絑	紝 絑 䊹
xtg	絳 䋅 紩	絳 紩 䋅
xtyj	蠁 響	響 蠁
xua	縒 絣	絣 縒
xv	䊵 糿 㓜	糿 䊵 㓜
xvfj	彇 繡	繡 彇
xvk	弨 紹	紹 弨
xvy	紈 紉	紉 紈
xwf	弣 紨	紨 弣
xwgj	緰 繪	繪 緰
xxe	毞 緣	緣 毞
xxi	絲 綠	綠 絲
xy	紡 紋	紋 紡
xyb	弴 綧	綧 弴
xyj	緕 纃	纃 緕
xyth	絒 縼	縼 絒
yb	享 斈 斊 誀 邡 亨 㓙 訑 䚮 詖	享 亨 邡 誀 詖 斈 斊 訑 㓙 䚮
yck	㐬 詒	詒 㐬
yde	詴 彥 䛫	彥 詴 䛫
ye	衣 彣 䚴 䚽 䚲 哀	衣 哀 彣 䚴 䚽 䚲
yf	詌 計 訐 対 討	計 討 対 詌 訐
yff	詿 詩	詩 詿
yfs	誄 謀	謀 誄
yh	卞 訨 訃	卞 訃 訨
yhq	斍 誢	誢 斍
yj	亯 齊 䚯 亣 蚉	齊 亣 蚉 亯 䚯
yji	亰 齋	齋 亰
yjj	誯 劑 螡	劑 螡 誯
yk	吝 訓	訓 吝
ylke	勯 氈	氈 勯
ym	䛆 訕	訕 䛆
yn	㐎 㐔 詡 記 忞 悥 亡 訫	記 亡 詡 訫 忞 悥 㐎 㐔
ynd	戾 䛯 戻	戾 戻 䛯
ynn	忘 扇 戺 戹 誋	忘 扇 誋 戺 戹
yns	㦿 杗	杗 㦿
yntl	衁 謐	謐 衁
yntm	賌 頦	頦 賌
yo	亦 㪰 詸	亦 詸 㪰
yop	迹 謎	謎 迹
ypta	亳 詫	詫 亳
yqge	裦 褎 褏 襃	褏 襃 裦 褎
yqgs	椉 謋	謋 椉
yqk	訽 詺	詺 訽
yqo	鴍 諊 鳼 鴋	鴋 鴍 諊 鳼
ysj	諌 譚	譚 諌
yta	䛂 託	託 䛂
ytb	施 斿 誘 旇	施 誘 斿 旇
ytf	䚾 許 誅	許 誅 䚾
ytol	旙 譒	譒 旙
yv	良 訅 詪	良 詪 訅
ywc	訟 設	設 訟
ywe	劥 診	診 劥
ywyc	詅 謢 﨎	謢 詅 﨎
ywyn	訡 諗	諗 訡
yxxj	曫 蠻	蠻 曫
yxxr	攣 諧	諧 攣
yxxw	臠 譏 㱍	譏 臠 㱍
yxyx	玆 誸	誸 玆
yy	誩 訪	訪 誩
yyg	亠 註	註 亠
yygg	吂 訁	訁 吂
yyna	斒 諞	諞 斒
yyuj	旘 識	識 旘
yyv	斏 誏	誏 斏
